"subject" "activity" "variable" "mean"
24 "walkingdownstairs" "tbodygyrostdz" -0.491077244909091
24 "walkingdownstairs" "tbodygyrojerkmeanx" -0.0914145014654545
24 "walkingdownstairs" "tbodygyrojerkmeany" -0.0291766311418182
24 "walkingdownstairs" "tbodygyrojerkmeanz" -0.0412055411490909
24 "walkingdownstairs" "tbodygyrojerkstdx" -0.358444550225455
24 "walkingdownstairs" "tbodygyrojerkstdy" -0.519326735090909
24 "walkingdownstairs" "tbodygyrojerkstdz" -0.478690941272727
24 "walkingdownstairs" "tbodyaccmagmean" -0.0737699163072727
24 "walkingdownstairs" "tbodyaccmagstd" -0.0224839122854545
24 "walkingdownstairs" "tgravityaccmagmean" -0.0737699163072727
24 "walkingdownstairs" "tgravityaccmagstd" -0.0224839122854545
24 "walkingdownstairs" "tbodyaccjerkmagmean" -0.263106944836364
24 "walkingdownstairs" "tbodyaccjerkmagstd" -0.143501970018182
24 "walkingdownstairs" "tbodygyromagmean" -0.304965806363636
24 "walkingdownstairs" "tbodygyromagstd" -0.3636948774
24 "walkingdownstairs" "tbodygyrojerkmagmean" -0.497152238363636
24 "walkingdownstairs" "tbodygyrojerkmagstd" -0.459159852363636
24 "walkingdownstairs" "fbodyaccmeanx" -0.222324293454545
24 "walkingdownstairs" "fbodyaccmeany" -0.0861829752472727
24 "walkingdownstairs" "fbodyaccmeanz" -0.173825083587273
24 "walkingdownstairs" "fbodyaccstdx" -0.0349085946785455
24 "walkingdownstairs" "fbodyaccstdy" -0.169191147529091
24 "walkingdownstairs" "fbodyaccstdz" -0.291553822381818
24 "walkingdownstairs" "fbodyaccjerkmeanx" -0.376175794909091
24 "walkingdownstairs" "fbodyaccjerkmeany" -0.2258243574
24 "walkingdownstairs" "fbodyaccjerkmeanz" -0.250000183381818
24 "walkingdownstairs" "fbodyaccjerkstdx" -0.355930598
24 "walkingdownstairs" "fbodyaccjerkstdy" -0.163626807636364
24 "walkingdownstairs" "fbodyaccjerkstdz" -0.328569968545455
24 "walkingdownstairs" "fbodygyromeanx" -0.272469211854545
24 "walkingdownstairs" "fbodygyromeany" -0.433475431818182
24 "walkingdownstairs" "fbodygyromeanz" -0.396286646363636
24 "walkingdownstairs" "fbodygyrostdx" -0.484894683818182
24 "walkingdownstairs" "fbodygyrostdy" -0.523412701636364
24 "walkingdownstairs" "fbodygyrostdz" -0.573281905454545
24 "walkingdownstairs" "fbodyaccmagmean" -0.0231701626603636
24 "walkingdownstairs" "fbodyaccmagstd" -0.175291708678182
24 "walkingdownstairs" "fbodybodyaccjerkmagmean" -0.200830137109091
24 "walkingdownstairs" "fbodybodyaccjerkmagstd" -0.0827554911536364
24 "walkingdownstairs" "fbodybodygyromagmean" -0.374298686727273
24 "walkingdownstairs" "fbodybodygyromagstd" -0.470147270181818
24 "walkingdownstairs" "fbodybodygyrojerkmagmean" -0.474449925818182
24 "walkingdownstairs" "fbodybodygyrojerkmagstd" -0.478030486181818
24 "walkingupstairs" "tbodyaccmeanx" 0.269881106779661
24 "walkingupstairs" "tbodyaccmeany" -0.0251979434569492
24 "walkingupstairs" "tbodyaccmeanz" -0.114248610966102
24 "walkingupstairs" "tbodyaccstdx" -0.344399351355932
24 "walkingupstairs" "tbodyaccstdy" -0.116804488966102
24 "walkingupstairs" "tbodyaccstdz" -0.255601012881356
24 "walkingupstairs" "tgravityaccmeanx" 0.906369500508475
24 "walkingupstairs" "tgravityaccmeany" -0.237498409152542
24 "walkingupstairs" "tgravityaccmeanz" -0.227134869152542
24 "walkingupstairs" "tgravityaccstdx" -0.962190567457627
24 "walkingupstairs" "tgravityaccstdy" -0.916690779830509
24 "walkingupstairs" "tgravityaccstdz" -0.934952938983051
24 "walkingupstairs" "tbodyaccjerkmeanx" 0.0862310100338983
24 "walkingupstairs" "tbodyaccjerkmeany" -0.0150816047830508
24 "walkingupstairs" "tbodyaccjerkmeanz" -0.0132353651798305
24 "walkingupstairs" "tbodyaccjerkstdx" -0.49876467220339
24 "walkingupstairs" "tbodyaccjerkstdy" -0.51522075220339
24 "walkingupstairs" "tbodyaccjerkstdz" -0.523807264237288
24 "walkingupstairs" "tbodygyromeanx" 0.0883163772152542
24 "walkingupstairs" "tbodygyromeany" -0.105932947294915
24 "walkingupstairs" "tbodygyromeanz" 0.0248290702830508
24 "walkingupstairs" "tbodygyrostdx" -0.577426408813559
24 "walkingupstairs" "tbodygyrostdy" -0.568534124576271
24 "walkingupstairs" "tbodygyrostdz" -0.27459628379661
24 "walkingupstairs" "tbodygyrojerkmeanx" -0.146800845605424
24 "walkingupstairs" "tbodygyrojerkmeany" -0.0317350582050847
24 "walkingupstairs" "tbodygyrojerkmeanz" -0.0498427228983051
24 "walkingupstairs" "tbodygyrojerkstdx" -0.640489537966102
24 "walkingupstairs" "tbodygyrojerkstdy" -0.646644373728814
24 "walkingupstairs" "tbodygyrojerkstdz" -0.648975330847458
24 "walkingupstairs" "tbodyaccmagmean" -0.226402822033898
24 "walkingupstairs" "tbodyaccmagstd" -0.30685447
24 "walkingupstairs" "tgravityaccmagmean" -0.226402822033898
24 "walkingupstairs" "tgravityaccmagstd" -0.30685447
24 "walkingupstairs" "tbodyaccjerkmagmean" -0.488487620508475
24 "walkingupstairs" "tbodyaccjerkmagstd" -0.441068689830508
24 "walkingupstairs" "tbodygyromagmean" -0.33443583979661
24 "walkingupstairs" "tbodygyromagstd" -0.503929060169492
24 "walkingupstairs" "tbodygyrojerkmagmean" -0.658751629152542
24 "walkingupstairs" "tbodygyrojerkmagstd" -0.638180352881356
24 "walkingupstairs" "fbodyaccmeanx" -0.395790553898305
24 "walkingupstairs" "fbodyaccmeany" -0.252412541966102
24 "walkingupstairs" "fbodyaccmeanz" -0.312792211016949
24 "walkingupstairs" "fbodyaccstdx" -0.326165553050847
24 "walkingupstairs" "fbodyaccstdy" -0.107787679328814
24 "walkingupstairs" "fbodyaccstdz" -0.28314344338983
24 "walkingupstairs" "fbodyaccjerkmeanx" -0.515644617288136
24 "walkingupstairs" "fbodyaccjerkmeany" -0.527604243559322
24 "walkingupstairs" "fbodyaccjerkmeanz" -0.48339098779661
24 "walkingupstairs" "fbodyaccjerkstdx" -0.527104719152542
24 "walkingupstairs" "fbodyaccjerkstdy" -0.535843319152542
24 "walkingupstairs" "fbodyaccjerkstdz" -0.562727123050847
24 "walkingupstairs" "fbodygyromeanx" -0.503188684915254
24 "walkingupstairs" "fbodygyromeany" -0.546620981186441
24 "walkingupstairs" "fbodygyromeanz" -0.372182912033898
24 "walkingupstairs" "fbodygyrostdx" -0.602945480677966
24 "walkingupstairs" "fbodygyrostdy" -0.586177824237288
24 "walkingupstairs" "fbodygyrostdz" -0.311996408983051
24 "walkingupstairs" "fbodyaccmagmean" -0.322300989322034
24 "walkingupstairs" "fbodyaccmagstd" -0.406283377627119
24 "walkingupstairs" "fbodybodyaccjerkmagmean" -0.429800778813559
24 "walkingupstairs" "fbodybodyaccjerkmagstd" -0.45964779779661
24 "walkingupstairs" "fbodybodygyromagmean" -0.564664994745763
24 "walkingupstairs" "fbodybodygyromagstd" -0.54907099
24 "walkingupstairs" "fbodybodygyrojerkmagmean" -0.64611467
24 "walkingupstairs" "fbodybodygyrojerkmagstd" -0.653876950677966
25 "laying" "tbodyaccmeanx" 0.250791828613699
25 "laying" "tbodyaccmeany" -0.0188943663671233
25 "laying" "tbodyaccmeanz" -0.100428830260274
25 "laying" "tbodyaccstdx" -0.909116474109589
25 "laying" "tbodyaccstdy" -0.691770680561644
25 "laying" "tbodyaccstdz" -0.717262004013699
25 "laying" "tgravityaccmeanx" -0.461102531369863
25 "laying" "tgravityaccmeany" 0.620658919917808
25 "laying" "tgravityaccmeanz" 0.526353818315068
25 "laying" "tgravityaccstdx" -0.829554947808219
25 "laying" "tgravityaccstdy" -0.643578361424658
25 "laying" "tgravityaccstdz" -0.610161166287671
25 "laying" "tbodyaccjerkmeanx" 0.0879071687671233
25 "laying" "tbodyaccjerkmeany" 0.0284619311524658
25 "laying" "tbodyaccjerkmeanz" -0.0307179435315068
25 "laying" "tbodyaccjerkstdx" -0.973323412328767
25 "laying" "tbodyaccjerkstdy" -0.945687169726027
25 "laying" "tbodyaccjerkstdz" -0.96783552630137
25 "laying" "tbodygyromeanx" 0.00372723459589041
25 "laying" "tbodygyromeany" -0.0716401726150685
25 "laying" "tbodygyromeanz" 0.139718671465753
25 "laying" "tbodygyrostdx" -0.889769639726027
25 "laying" "tbodygyrostdy" -0.936630803287671
25 "laying" "tbodygyrostdz" -0.91092799
25 "laying" "tbodygyrojerkmeanx" -0.101646999342466
25 "laying" "tbodygyrojerkmeany" -0.0426718870280822
25 "laying" "tbodygyrojerkmeanz" -0.0596922147205479
25 "laying" "tbodygyrojerkstdx" -0.957381145068493
25 "laying" "tbodygyrojerkstdy" -0.971564323013699
25 "laying" "tbodygyrojerkstdz" -0.974242254520548
25 "laying" "tbodyaccmagmean" -0.56047777609589
25 "laying" "tbodyaccmagstd" -0.649254767945205
25 "laying" "tgravityaccmagmean" -0.56047777609589
25 "laying" "tgravityaccmagstd" -0.649254767945205
25 "laying" "tbodyaccjerkmagmean" -0.962161355890411
25 "laying" "tbodyaccjerkmagstd" -0.961931605342466
25 "laying" "tbodygyromagmean" -0.809688545342466
25 "laying" "tbodygyromagstd" -0.856017369726027
25 "laying" "tbodygyrojerkmagmean" -0.969783262465753
25 "laying" "tbodygyrojerkmagstd" -0.96830952260274
25 "laying" "fbodyaccmeanx" -0.929147371232877
25 "laying" "fbodyaccmeany" -0.78494581909589
25 "laying" "fbodyaccmeanz" -0.816197953561644
25 "laying" "fbodyaccstdx" -0.902547712465753
25 "laying" "fbodyaccstdy" -0.67238425569863
25 "laying" "fbodyaccstdz" -0.694100368012329
25 "laying" "fbodyaccjerkmeanx" -0.972859085753425
25 "laying" "fbodyaccjerkmeany" -0.946802003561644
25 "laying" "fbodyaccjerkmeanz" -0.962632674520548
25 "laying" "fbodyaccjerkstdx" -0.976423984657534
25 "laying" "fbodyaccjerkstdy" -0.948414293561644
25 "laying" "fbodyaccjerkstdz" -0.971885370136986
25 "laying" "fbodygyromeanx" -0.890517539315068
25 "laying" "fbodygyromeany" -0.946259639315069
25 "laying" "fbodygyromeanz" -0.924536860547945
25 "laying" "fbodygyrostdx" -0.891308069041096
25 "laying" "fbodygyrostdy" -0.932293334794521
25 "laying" "fbodygyrostdz" -0.915467504246575
25 "laying" "fbodyaccmagmean" -0.774481943616438
25 "laying" "fbodyaccmagstd" -0.651353241643836
25 "laying" "fbodybodyaccjerkmagmean" -0.96008314739726
25 "laying" "fbodybodyaccjerkmagstd" -0.963601212876712
25 "laying" "fbodybodygyromagmean" -0.910126993561644
25 "laying" "fbodybodygyromagstd" -0.850661340684931
25 "laying" "fbodybodygyrojerkmagmean" -0.96825160890411
25 "laying" "fbodybodygyrojerkmagstd" -0.970457947534247
25 "sitting" "tbodyaccmeanx" 0.278541482461538
25 "sitting" "tbodyaccmeany" -0.0147696808030769
25 "sitting" "tbodyaccmeanz" -0.109160440476923
25 "sitting" "tbodyaccstdx" -0.991892828615385
25 "sitting" "tbodyaccstdy" -0.947457617061538
25 "sitting" "tbodyaccstdz" -0.965139552153846
25 "sitting" "tgravityaccmeanx" 0.865686078153846
25 "sitting" "tgravityaccmeany" 0.208287142261538
25 "sitting" "tgravityaccmeanz" 0.167140956385077
25 "sitting" "tgravityaccstdx" -0.988879980615385
25 "sitting" "tgravityaccstdy" -0.963415016923077
25 "sitting" "tgravityaccstdz" -0.969459982461538
25 "sitting" "tbodyaccjerkmeanx" 0.0752087009912308
25 "sitting" "tbodyaccjerkmeany" 0.00485415893230769
25 "sitting" "tbodyaccjerkmeanz" 0.00210760835861538
25 "sitting" "tbodyaccjerkstdx" -0.992278621692308
25 "sitting" "tbodyaccjerkstdy" -0.982870991692308
25 "sitting" "tbodyaccjerkstdz" -0.988433153384615
25 "sitting" "tbodygyromeanx" -0.0352052091230769
25 "sitting" "tbodygyromeany" -0.0748002714615385
25 "sitting" "tbodygyromeanz" 0.0852783892769231
25 "sitting" "tbodygyrostdx" -0.989907584153846
25 "sitting" "tbodygyrostdy" -0.981193501846154
25 "sitting" "tbodygyrostdz" -0.972637558615385
25 "sitting" "tbodygyrojerkmeanx" -0.0954801379692308
25 "sitting" "tbodygyrojerkmeany" -0.0391651423907692
25 "sitting" "tbodygyrojerkmeanz" -0.0495595643230769
25 "sitting" "tbodygyrojerkstdx" -0.992304653846154
25 "sitting" "tbodygyrojerkstdy" -0.991315767692308
25 "sitting" "tbodygyrojerkstdz" -0.991491387846154
25 "sitting" "tbodyaccmagmean" -0.970409337076923
25 "sitting" "tbodyaccmagstd" -0.960003414461538
25 "sitting" "tgravityaccmagmean" -0.970409337076923
25 "sitting" "tgravityaccmagstd" -0.960003414461538
25 "sitting" "tbodyaccjerkmagmean" -0.989545142461538
25 "sitting" "tbodyaccjerkmagstd" -0.988311804923077
25 "sitting" "tbodygyromagmean" -0.966568718615385
25 "sitting" "tbodygyromagstd" -0.970639125692308
25 "sitting" "tbodygyrojerkmagmean" -0.99286465
25 "sitting" "tbodygyrojerkmagstd" -0.991766403076923
25 "sitting" "fbodyaccmeanx" -0.991405498153846
25 "sitting" "fbodyaccmeany" -0.959117259384615
25 "sitting" "fbodyaccmeanz" -0.974776131230769
25 "sitting" "fbodyaccstdx" -0.992124279384615
25 "sitting" "fbodyaccstdy" -0.944842993230769
25 "sitting" "fbodyaccstdz" -0.962090614615385
25 "sitting" "fbodyaccjerkmeanx" -0.992478846153846
25 "sitting" "fbodyaccjerkmeany" -0.982957002923077
25 "sitting" "fbodyaccjerkmeanz" -0.986326396461538
25 "sitting" "fbodyaccjerkstdx" -0.992750109846154
25 "sitting" "fbodyaccjerkstdy" -0.984068025384615
25 "sitting" "fbodyaccjerkstdz" -0.989156105538462
25 "sitting" "fbodygyromeanx" -0.988002552461538
25 "sitting" "fbodygyromeany" -0.983827801076923
25 "sitting" "fbodygyromeanz" -0.975805890153846
25 "sitting" "fbodygyrostdx" -0.990550003076923
25 "sitting" "fbodygyrostdy" -0.979828883230769
25 "sitting" "fbodygyrostdz" -0.974172870615385
25 "sitting" "fbodyaccmagmean" -0.967017992615385
25 "sitting" "fbodyaccmagstd" -0.961997268307692
25 "sitting" "fbodybodyaccjerkmagmean" -0.987941825538462
25 "sitting" "fbodybodyaccjerkmagstd" -0.987618801076923
25 "sitting" "fbodybodygyromagmean" -0.979350913692308
25 "sitting" "fbodybodygyromagstd" -0.970321897230769
25 "sitting" "fbodybodygyrojerkmagmean" -0.991781701692308
25 "sitting" "fbodybodygyrojerkmagstd" -0.992019559538462
25 "standing" "tbodyaccmeanx" 0.278013701621622
25 "standing" "tbodyaccmeany" -0.0163569730274324
25 "standing" "tbodyaccmeanz" -0.107352957594595
25 "standing" "tbodyaccstdx" -0.991970126756757
25 "standing" "tbodyaccstdy" -0.954569225945946
25 "standing" "tbodyaccstdz" -0.964642688108108
25 "standing" "tgravityaccmeanx" 0.929794733108108
25 "standing" "tgravityaccmeany" -0.159316786486486
25 "standing" "tgravityaccmeanz" 0.201182106486486
25 "standing" "tgravityaccstdx" -0.993148267702703
25 "standing" "tgravityaccstdy" -0.980642970675676
25 "standing" "tgravityaccstdz" -0.967792578648649
25 "standing" "tbodyaccjerkmeanx" 0.0752337295675676
25 "standing" "tbodyaccjerkmeany" 0.0066321397672973
25 "standing" "tbodyaccjerkmeanz" -0.00622808791433784
25 "standing" "tbodyaccjerkstdx" -0.988312658378378
25 "standing" "tbodyaccjerkstdy" -0.972272410540541
25 "standing" "tbodyaccjerkstdz" -0.987062685135135
25 "standing" "tbodygyromeanx" -0.0247946750959459
25 "standing" "tbodygyromeany" -0.0698876853378378
25 "standing" "tbodygyromeanz" 0.0852685438243243
25 "standing" "tbodygyrostdx" -0.971357421216216
25 "standing" "tbodygyrostdy" -0.976757621081081
25 "standing" "tbodygyrostdz" -0.971814139189189
25 "standing" "tbodygyrojerkmeanx" -0.100473697756757
25 "standing" "tbodygyrojerkmeany" -0.0418294632148649
25 "standing" "tbodygyrojerkmeanz" -0.0556979055540541
25 "standing" "tbodygyrojerkstdx" -0.977909693918919
25 "standing" "tbodygyrojerkstdy" -0.98724214
25 "standing" "tbodygyrojerkstdz" -0.980722294459459
25 "standing" "tbodyaccmagmean" -0.972663592162162
25 "standing" "tbodyaccmagstd" -0.968075629324324
25 "standing" "tgravityaccmagmean" -0.972663592162162
25 "standing" "tgravityaccmagstd" -0.968075629324324
25 "standing" "tbodyaccjerkmagmean" -0.984647071216216
25 "standing" "tbodyaccjerkmagstd" -0.982637080945946
25 "standing" "tbodygyromagmean" -0.967077442837838
25 "standing" "tbodygyromagstd" -0.959884274324324
25 "standing" "tbodygyrojerkmagmean" -0.985091991216216
25 "standing" "tbodygyrojerkmagstd" -0.983230809594595
25 "standing" "fbodyaccmeanx" -0.990093202837838
25 "standing" "fbodyaccmeany" -0.959846189054054
25 "standing" "fbodyaccmeanz" -0.974051231216216
25 "standing" "fbodyaccstdx" -0.992851743243243
25 "standing" "fbodyaccstdy" -0.95417933
25 "standing" "fbodyaccstdz" -0.96212373972973
25 "standing" "fbodyaccjerkmeanx" -0.988404654864865
25 "standing" "fbodyaccjerkmeany" -0.972554452972973
25 "standing" "fbodyaccjerkmeanz" -0.984832251216216
25 "standing" "fbodyaccjerkstdx" -0.989339890810811
25 "standing" "fbodyaccjerkstdy" -0.974029503513513
25 "standing" "fbodyaccjerkstdz" -0.987898048378378
25 "standing" "fbodygyromeanx" -0.96807852527027
25 "standing" "fbodygyromeany" -0.97839988527027
25 "standing" "fbodygyromeanz" -0.970456862567568
25 "standing" "fbodygyrostdx" -0.97266417
25 "standing" "fbodygyrostdy" -0.975960666081081
25 "standing" "fbodygyrostdz" -0.974982088108108
25 "standing" "fbodyaccmagmean" -0.972355393243243
25 "standing" "fbodyaccmagstd" -0.970203660405405
25 "standing" "fbodybodyaccjerkmagmean" -0.982294170810811
25 "standing" "fbodybodyaccjerkmagstd" -0.982083315
25 "standing" "fbodybodygyromagmean" -0.968972499594595
25 "standing" "fbodybodygyromagstd" -0.961090396891892
25 "standing" "fbodybodygyrojerkmagmean" -0.98401783027027
25 "standing" "fbodybodygyrojerkmagstd" -0.983098935945946
25 "walking" "tbodyaccmeanx" 0.278992759054054
25 "walking" "tbodyaccmeany" -0.0186477624716216
25 "walking" "tbodyaccmeanz" -0.108737636297297
25 "walking" "tbodyaccstdx" -0.596007443513514
25 "walking" "tbodyaccstdy" -0.161852411581081
25 "walking" "tbodyaccstdz" -0.437133403243243
25 "walking" "tgravityaccmeanx" 0.937483114459459
25 "walking" "tgravityaccmeany" -0.127315870743243
25 "walking" "tgravityaccmeanz" 0.188416273486486
25 "walking" "tgravityaccstdx" -0.979499263243243
25 "walking" "tgravityaccstdy" -0.965093441081081
25 "walking" "tgravityaccstdz" -0.944995731216216
25 "walking" "tbodyaccjerkmeanx" 0.0721720712281081
25 "walking" "tbodyaccjerkmeany" 0.00351115201418919
25 "walking" "tbodyaccjerkmeanz" -0.00335098680675676
25 "walking" "tbodyaccjerkstdx" -0.607620931621622
25 "walking" "tbodyaccjerkstdy" -0.382619718513514
25 "walking" "tbodyaccjerkstdz" -0.675601403648649
25 "walking" "tbodygyromeanx" -0.0156305378067568
25 "walking" "tbodygyromeany" -0.0820768065347297
25 "walking" "tbodygyromeanz" 0.0867868736891892
25 "walking" "tbodygyrostdx" -0.401158753783784
25 "walking" "tbodygyrostdy" -0.604032097432432
25 "walking" "tbodygyrostdz" -0.562775245405405
25 "walking" "tbodygyrojerkmeanx" -0.102377269321622
25 "walking" "tbodygyrojerkmeany" -0.0398986518064865
25 "walking" "tbodygyrojerkmeanz" -0.0512696224225676
25 "walking" "tbodygyrojerkstdx" -0.507957094054054
25 "walking" "tbodygyrojerkstdy" -0.799635384189189
25 "walking" "tbodygyrojerkstdz" -0.659576163108108
25 "walking" "tbodyaccmagmean" -0.40528943
25 "walking" "tbodyaccmagstd" -0.565601466081081
25 "walking" "tgravityaccmagmean" -0.40528943
25 "walking" "tgravityaccmagstd" -0.565601466081081
25 "walking" "tbodyaccjerkmagmean" -0.538291424594595
25 "walking" "tbodyaccjerkmagstd" -0.542870062567568
25 "walking" "tbodygyromagmean" -0.394362401351351
25 "walking" "tbodygyromagstd" -0.489809386081081
25 "walking" "tbodygyrojerkmagmean" -0.678466069054054
25 "walking" "tbodygyrojerkmagstd" -0.757032544864865
25 "walking" "fbodyaccmeanx" -0.609038908918919
25 "walking" "fbodyaccmeany" -0.251880271094595
25 "walking" "fbodyaccmeanz" -0.533563220540541
25 "walking" "fbodyaccstdx" -0.591449956486486
25 "walking" "fbodyaccstdy" -0.170313804039189
25 "walking" "fbodyaccstdz" -0.430624587162162
25 "walking" "fbodyaccjerkmeanx" -0.625595376891892
25 "walking" "fbodyaccjerkmeany" -0.43445519972973
25 "walking" "fbodyaccjerkmeanz" -0.659286392837838
25 "walking" "fbodyaccjerkstdx" -0.624145724594595
25 "walking" "fbodyaccjerkstdy" -0.367760098378378
25 "walking" "fbodyaccjerkstdz" -0.690413386081081
25 "walking" "fbodygyromeanx" -0.411909719594595
25 "walking" "fbodygyromeany" -0.678750350135135
25 "walking" "fbodygyromeanz" -0.561322950945946
25 "walking" "fbodygyrostdx" -0.406678108108108
25 "walking" "fbodygyrostdy" -0.567201282027027
25 "walking" "fbodygyrostdz" -0.603544209459459
25 "walking" "fbodyaccmagmean" -0.566060023108108
25 "walking" "fbodyaccmagstd" -0.632927475540541
25 "walking" "fbodybodyaccjerkmagmean" -0.564591342162162
25 "walking" "fbodybodyaccjerkmagstd" -0.51900424972973
25 "walking" "fbodybodygyromagmean" -0.562733252702703
25 "walking" "fbodybodygyromagstd" -0.529262243378378
25 "walking" "fbodybodygyrojerkmagmean" -0.770300895540541
25 "walking" "fbodybodygyrojerkmagstd" -0.75738578027027
25 "walkingdownstairs" "tbodyaccmeanx" 0.291329666206897
25 "walkingdownstairs" "tbodyaccmeany" -0.0210170522987931
25 "walkingdownstairs" "tbodyaccmeanz" -0.107192376965517
